DateTime,AddedIPs,RemovedIPs
1530137298,0,3
1530138021,7,8
1530138739,2,6
1530139428,5,0
1530140169,3,4
1530140909,4,8
1530141614,1,1
1530142346,5,6
1530143058,7,4
1530143778,2,4
1530144498,4,7
1530145218,4,0
1530145938,5,10
1530146665,8,4
1530147373,4,7
1530148352,2,11
1530149061,4,0
1530149779,6,9
1530150744,15,21
1530151463,10,7
1530152179,8,9
1530152898,8,4
1530153624,4,3
1530154338,4,7
1530155059,8,9
1530155783,5,8
1530156498,6,2
1530157476,4,5
1530158433,5,5
1530159129,6,6
1530159852,8,8
1530160571,4,3
1530161292,0,1
1530162019,6,2
1530162735,2,3
1530163450,3,2
1530164173,27,4
1530164888,10,6
1530165618,0,4
1530166335,5,1
1530167054,6,4
1530167771,4,5
1530168490,5,0
1530169214,3,8
1530169957,3,3
1530170660,3,6
1530171379,3,4
1530172102,2,7
1530172936,7,3
1530173788,1,4
1530174749,2,7
1530176174,4,1
1530176914,5,8
1530177615,4,0
1530178344,1,6
1530179057,5,8
1530179784,4,2
1530180498,2,2
1530181217,4,4
1530181942,0,4
1530182661,5,4
1530183380,4,4
1530184346,6,6
1530185058,4,4
1530185784,4,4
1530186744,4,4
1530187721,1,10
1530188675,6,3
1530189628,8,7
1530190336,3,5
1530191067,1,2
1530191776,2,5
1530192503,0,4
1530193217,6,3
1530193942,3,3
1530194667,5,1
1530195385,3,6
1530196096,3,6
1530196816,3,5
1530197552,6,2
1530198510,4,6
1530199235,2,0
1530199942,6,3
1530200666,5,6
1530201380,1,1
1530202118,3,4
1530202817,2,5
1530203542,2,12
1530204261,3,0
1530204974,5,0
1530205708,3,10
1530206414,5,6
1530207149,11,6
1530207856,5,0
1530208580,4,9
1530209547,6,4
1530210259,5,2
1530210982,6,7
1530211707,5,4
1530212438,6,4
1530213132,2,6
1530213853,3,5
1530214575,6,3
1530215289,1,3
1530216039,8,3
1530217488,13,7
1530218176,6,2
1530218900,5,5
1530219628,7,57
1530220341,6,4
1530221086,6,16
1530221782,4,10
1530222745,7,6
1530223718,9,4
1530224662,5,7
1530225443,1,5
1530226090,4,2
1530226811,3,1
1530227531,3,3
1530228250,1,3
1530228971,1,4
1530230295,5,6
1530231277,9,4
1530232377,4,8
1530233432,7,7
1530234393,4,14
1530235598,48,14
1530237040,12,16
1530238412,18,17
1530239433,8,6
1530240630,11,10
1530241874,20,4
1530242659,3,8
1530243752,6,10
1530244572,8,7
1530245544,4,7
1530246261,4,4
1530247585,3,7
1530248415,9,4
1530249129,3,6
1530249856,2,7
1530250569,3,4
1530251292,1,10
1530252050,4,2
1530252994,2,1
1530254188,4,14
1530254899,5,0
1530255627,2,4
1530256336,5,2
1530257059,6,1
1530257778,4,6
1530258498,9,8
1530259225,4,5
1530260038,2,9
1530260660,3,8
1530261624,6,5
1530262360,0,5
1530263064,4,2
1530263773,1,1
1530264748,4,2
1530265457,4,6
1530266178,8,4
1530266898,1,5
1530267617,3,7
1530268342,5,2
1530269063,3,8
1530270029,13,3
1530270740,2,0
1530271461,2,7
1530272427,6,0
1530273392,3,4
1530274354,3,6
1530275056,5,0
1530275786,5,2
1530276498,4,5
1530277235,6,2
1530278188,3,9
1530279144,5,0
1530279858,6,6
1530280578,3,5
1530281300,3,4
1530282038,4,16
1530282739,4,0
1530283460,0,5
1530284180,5,7
1530284909,4,0
1530286843,11,8
1530287539,3,1
1530288265,3,9
1530288974,3,1
1530289699,4,2
1530290415,5,3
1530291143,2,2
1530292110,4,0
1530293065,4,11
1530294021,1,3
1530294736,6,0
1530295467,2,9
1530296778,4,10
1530297760,8,6
1530298568,2,4
1530299319,7,0
1530300505,7,7
1530301223,1,10
1530301942,3,7
1530302659,4,11
1530303380,4,7
1530304094,3,5
1530304825,4,4
1530305536,5,5
1530306281,3,0
1530306982,1,7
1530307700,2,5
1530308416,2,3
1530309138,4,7
1530309865,1,3
1530310591,3,3
1530311549,7,8
1530312258,3,3
1530312977,1,0
1530313699,3,1
1530314416,2,4
1530315144,3,5
1530315860,8,2
1530316576,1,6
1530317305,2,8
1530318016,3,0
1530318742,3,6
1530319461,8,14
1530320180,3,6
1530320902,3,3
1530321620,3,8
1530322343,5,0
1530323062,10,6
1530323773,5,5
1530324505,11,26
1530325233,4,3
1530325949,6,4
1530326657,5,0
1530327632,12,14
1530328338,6,8
1530329059,4,2
1530329778,6,5
1530330500,3,4
1530331232,5,10
1530331950,4,8
1530332656,3,2
1530333380,4,1
1530334100,0,1
1530334822,3,0
1530335539,5,14
1530336263,0,2
1530336977,3,0
1530337704,5,4
1530338421,0,4
1530339142,4,4
1530339859,2,0
1530340580,30,2
1530341551,8,8
1530342259,16,6
1530342982,2,7
1530343695,2,3
1530344419,3,5
1530345141,4,2
1530345865,3,6
1530346584,6,1
1530347304,2,4
1530348015,3,4
1530348741,6,3
1530349462,4,5
1530350182,0,4
1530350896,3,3
1530351617,7,7
1530352336,7,9
1530353070,1,7
1530353779,4,2
1530354497,4,6
1530355218,5,7
1530355940,5,0
1530356661,7,4
1530357377,3,5
1530358099,6,5
1530358818,4,5
1530359537,6,5
1530360273,2,4
1530360978,1,5
1530361701,3,3
1530362415,2,2
1530363141,4,6
1530364117,2,12
1530364818,6,3
1530365787,10,8
1530366499,2,7
1530367228,2,4
1530367935,4,5
1530368680,1,10
1530369376,3,8
1530370100,3,10
1530370824,0,6
1530371540,1,5
1530372257,2,5
1530372979,5,5
1530373696,3,5
1530374452,3,6
1530375138,3,2
1530375861,5,3
1530376577,2,1
1530377305,4,9
1530378030,1,3
1530378744,4,3
1530379460,1,11
1530380182,3,6
1530380898,2,5
1530381631,3,6
1530382337,6,3
1530383060,3,7
1530383776,2,4
1530384500,1,5
1530385220,1,4
1530385944,3,0
1530386658,6,3
1530387380,4,14
1530388097,1,2
1530388837,4,10
1530389544,7,0
1530390263,3,10
1530390977,5,4
1530391719,3,4
1530392428,3,0
1530393142,2,7
1530393860,2,6
1530394578,6,3
1530395300,4,7
1530396035,1,13
1530396740,1,0
1530397574,3,20
1530398560,4,2
1530399509,4,6
1530401679,5,9
1530402880,5,11
1530403815,7,4
1530404738,5,7
1530405762,2,5
1530406605,3,17
1530407683,6,3
1530408627,8,7
1530409458,8,5
1530410541,5,20
1530411155,4,8
1530411856,6,0
1530412579,3,5
1530413300,4,1
1530414647,8,17
1530415452,7,7
1530416169,10,12
1530416898,8,6
1530417622,8,0
1530418331,14,3
1530419052,4,6
1530420154,5,8
1530420971,3,4
1530421691,2,1
1530422408,4,5
1530423141,2,4
1530423851,7,3
1530424571,4,7
1530425542,1,6
1530426253,5,3
1530427205,1,3
1530427931,5,3
1530428655,16,5
1530429373,5,4
1530430093,3,4
1530430808,4,2
1530431546,2,3
1530432512,5,5
1530433232,5,2
1530433949,2,0
1530434662,2,53
1530435376,3,35
1530436333,11,7
1530437052,4,3
1530437769,1,4
1530438495,4,6
1530439232,4,3
1530439928,5,5
1530440656,5,6
1530441369,4,4
1530442097,1,4
1530442823,3,4
1530443534,2,3
1530444252,0,3
1530444976,3,4
1530445934,7,2
1530447518,6,6
1530448340,5,3
1530449054,3,4
1530449770,1,1
1530450492,6,3
1530451207,3,4
1530452440,8,7
1530453412,8,8
1530454349,2,0
1530455056,4,5
1530455780,7,6
1530456497,3,4
1530457229,5,7
1530457937,6,0
1530458660,7,5
1530459377,2,0
1530460179,1,8
1530460811,5,0
1530461534,3,9
1530462252,3,5
1530462969,6,5
1530463695,1,2
1530464423,3,1
1530465138,4,6
1530466574,6,3
1530467293,3,6
1530468022,4,4
1530468733,4,6
1530469452,2,1
1530470169,3,10
1530471140,8,10
1530472113,4,4
1530473060,5,4
1530473775,8,6
1530474505,5,10
1530475221,2,0
1530475955,1,6
1530476656,6,0
1530477378,2,5
1530478103,2,7
1530478824,2,0
1530479543,2,10
1530480261,3,4
1530480978,1,0
1530481700,3,2
1530482429,3,8
1530483143,6,3
1530483859,3,8
1530484576,3,3
1530485303,1,6
1530486037,6,0
1530486739,4,7
1530487459,3,5
1530488179,7,4
1530488898,5,0
1530489636,4,6
1530490338,3,0
1530491058,4,4
1530491784,5,5
1530492504,4,8
1530493230,2,5
1530493939,4,3
1530494680,10,8
1530495380,4,3
1530496102,10,0
1530496828,7,20
1530497599,6,5
1530498503,8,6
1530499216,4,8
1530499940,6,0
1530500671,4,10
1530501384,5,6
1530502098,7,6
1530502814,5,6
1530503539,5,4
1530504258,2,8
1530505038,4,9
1530505696,1,0
1530506417,2,0
1530507384,0,11
1530508089,2,0
1530508808,1,0
1530509536,2,7
1530510252,2,0
1530510967,1,0
1530511705,0,9
1530512407,7,0
1530513163,4,0
1530513852,9,0
1530514570,2,19
1530515289,2,0
1530516009,5,8
1530516737,5,0
1530517457,4,0
1530518166,2,2
1530518898,3,12
1530519854,7,0
1530520569,4,5
1530521713,7,10
1530522338,1,0
1530522979,4,4
1530523690,5,1
1530524411,1,0
1530525133,1,9
1530525858,2,5
1530527077,5,9
