DateTime,AddedIPs,RemovedIPs
1527929051,126,114
1527931208,0,0
1527934573,82,69
1527937219,0,0
1527939367,0,0
1527942034,132,102
1527944167,0,0
1527946567,0,0
1527948489,130,105
1527950648,0,0
1527953048,66,65
1527955448,0,0
1527958088,0,0
1527960487,103,116
1527962889,0,0
1527965287,64,60
1527967687,0,0
1527970088,127,117
1527972246,0,0
1527974168,0,0
1527976569,71,70
1527978968,0,0
1527981368,90,139
1527983526,0,0
1527985927,0,0
1527988326,113,157
1527990727,0,0
1527993143,71,66
1527995528,0,0
1527997927,143,195
1528000328,0,0
1528002728,0,0
1528007763,141,118
1528013525,103,96
1528017362,72,55
1528021202,75,50
1528026963,83,63
1528028883,132,104
1528038482,124,108
1528046403,142,102
1528050244,70,93
1528056021,120,121
1528061763,112,167
1528067525,81,101
1528071363,108,88
1528075204,49,83
1528081221,129,159
1528086965,99,103
1528088883,79,95
1528094644,95,71
1528096562,75,80
1528102323,89,62
1528104243,62,68
1528110026,119,100
1528117683,128,88
1528123443,125,115
1528128244,75,61
1528135924,138,137
1528143603,142,113
1528149364,83,71
1528151283,67,103
1528157044,66,124
1528158963,84,85
1528162803,112,137
1528170483,141,168
1528180083,152,148
1528183924,61,61
1528189683,133,92
1528195444,42,72
1528199285,81,42
1528205043,127,118
1528208885,65,63
1528213683,69,65
1528217523,105,110
1528223283,86,65
1528227123,152,105
1528235044,73,96
1528238883,73,78
1528240804,70,110
1528246564,127,162
1528252323,66,78
1528258083,145,181
1528263844,83,82
1528268163,150,111
1528273924,126,99
1528283524,114,105
1528291204,130,124
1528295044,70,60
1528300824,58,65
1528304642,143,122
1528309716,94,84
1528318763,141,133
1528322732,138,136
1528325291,0,0
1528330053,120,206
1528333250,69,74
1528339203,134,172
1528344963,103,115
1528350723,180,133
1528358420,115,119
1528364164,80,50
1528368004,57,51
1528371843,126,110
1528381443,116,112
1528385524,67,67
1528391283,123,114
1528397043,75,77
1528398963,81,72
1528404722,130,122
