DateTime,AddedIPs,RemovedIPs
1527911822,1,0
1527914407,0,0
1527916435,0,0
1527918674,0,0
1527921132,0,0
1527923313,0,0
1527926022,19,0
1527928513,0,0
1527930855,0,0
1527933070,0,0
1527935212,0,0
1527937869,0,0
1527942640,0,0
1527944965,0,0
1527947205,0,0
1527949063,0,19
1527951389,0,227
1527953715,3,217
1527956403,0,211
1527958693,1,178
1527961193,0,252
1527963555,1,0
1527965963,0,0
1527968417,0,0
1527970736,12,0
1527974853,16,0
1527977284,1,0
1527981994,0,0
1527984235,0,0
1527986638,0,0
1527988968,0,0
1527991398,1,0
1527993819,1,0
1527996218,1,0
1527998609,0,1
1528001074,0,0
1528003376,1,0
1528013057,1,19
1528030339,3,0
1528039940,0,3
1528043769,0,1
1528047698,13,0
1528049541,1,1
1528055331,0,1
1528057217,109,12
1528059184,134,8
1528061060,172,6
1528063005,253,1
1528064911,50,0
1528066896,45,0
1528078386,0,1
1528080253,1,1
1528082231,0,1
1528089894,0,1
1528099460,0,1
1528116780,0,3
1528120538,1,0
1528124495,6,0
1528134043,0,9
1528135949,0,3
1528143628,1,103
1528145561,0,95
1528147472,49,110
1528149382,172,209
1528151323,26,106
1528153308,0,122
1528166666,0,1
1528184175,1,0
1528188015,52,0
1528189939,155,0
1528191864,136,0
1528193776,189,0
1528195693,169,0
1528197623,107,0
1528201452,1,0
1528207298,0,1
1528209143,0,5
1528211072,0,1
1528221157,30,0
1528223055,40,0
1528224997,30,0
1528226887,8,0
1528229008,0,1
1528230970,2,1
1528232904,0,18
1528234812,0,66
1528236744,0,86
1528271556,0,1
1528273463,0,2
1528275387,0,139
1528277304,0,98
1528279292,0,162
1528281152,0,38
1528283073,0,103
1528284993,0,8
1528288818,1,1
1528292678,1,0
1528308289,0,108
1528311704,0,274
1528313583,0,81
1528320491,56,2
1528324415,44,0
1528326775,0,0
1528331802,0,0
1528346902,1,0
1528357692,1,0
1528359620,1,0
1528363450,1,0
1528367296,1,0
1528370178,1,0
1528375958,0,1
1528377851,0,1
1528384576,17,0
1528392265,1,0
1528396097,9,0
1528401862,0,3
1528403796,76,21
1528405705,155,0
1528407620,149,10
1528409558,205,0
1528411646,260,44
1528413609,222,0
1528415561,217,0
1528417474,203,0
1528419381,221,0
1528421298,233,0
1528423302,195,0
1528432825,1,1
1528444894,0,2
1528451066,0,1
1528452979,0,1
1528456807,0,1
1528469271,0,26
1528471208,0,12
1528475050,35,0
1528476968,14,0
1528478886,10,1
1528482739,0,7
1528490656,0,128
1528492595,0,141
1528494500,0,142
1528496432,0,235
1528498500,4,257
1528500508,5,216
1528502498,12,213
1528504357,25,202
1528506267,0,204
1528508188,0,240
1528510190,0,119
1528515887,2,0
1528519701,0,1
1528544682,1,0
1528546593,1,0
1528554277,1,0
1528560098,1,0
1528561958,18,41
1528563873,9,0
1528565798,0,22
1528586019,0,10
1528587872,0,6
1528589809,34,37
1528591704,132,20
1528593652,98,0
1528595557,149,0
1528597490,48,0
1528599389,67,0
1528601316,143,0
1528603301,0,2
1528620526,2,0
1528630093,0,1
1528632100,0,1
1528637781,1,0
1528639987,0,1
1528647641,0,1
1528649555,0,35
1528653389,5,0
1528657299,49,0
1528663122,1,0
1528670569,2,0
1528674405,1,0
1528676331,1,41
1528678225,0,133
1528680162,0,100
1528682078,0,156
1528683994,0,33
1528686294,2,101
1528688196,0,109
1528693949,1,0
1528705492,0,1
1528707378,0,1
1528720815,4,0
1528722739,37,0
1528724676,206,1
1528726587,102,0
1528736246,1,0
1528740092,1,6
1528743879,1,48
1528749544,0,1
1528757546,0,2
1528759453,0,1
1528763302,0,1
1528771212,0,2
1528773137,1,0
1528776974,1,0
1528781052,0,1
1528788748,1,0
1528804094,1,0
1528806052,0,1
1528807930,1,39
1528809850,0,69
1528811784,0,217
1528813692,0,24
1528819888,7,0
1528821867,0,1
1528823771,28,0
1528827622,0,1
1528829529,0,1
1528833383,32,0
1528835287,74,0
1528837104,114,0
1528838906,125,0
1528840898,1,0
1528856171,1,0
1528860024,0,1
1528863854,0,1
1528873718,0,1
1528883291,16,0
1528890985,0,1
1528894877,0,1
1528902499,1,0
1528906348,0,2
1528910176,1,21
1528912107,71,0
1528914010,48,0
1528915952,171,0
1528918908,242,0
1528920746,121,2
1528922655,134,4
1528924585,123,9
1528926493,0,2
1528933468,1,0
1528937423,1,0
1528941137,0,1
1528951280,1,0
1528968534,0,9
1528970494,0,12
1528978113,5,0
1528983881,1,0
1528987697,0,1
1528995697,0,1
1528997545,1,27
1528999458,0,95
1529001368,2,79
1529003304,0,181
1529005209,0,201
1529007134,0,199
1529009067,0,224
1529011236,0,234
1529021081,0,1
1529022980,6,0
1529024905,0,1
1529028741,8,0
1529030668,40,0
1529032596,31,0
1529038360,0,1
1529040264,3,0
1529042177,17,0
1529065890,1,3
1529071707,0,1
1529081302,0,1
1529083228,0,3
1529085128,28,0
1529087074,0,1
1529088977,0,1
1529093878,124,0
1529096009,117,0
1529097838,124,0
1529099858,138,0
1529110584,0,5
1529114505,0,8
1529118257,0,61
1529125937,0,3
1529127864,0,10
1529129769,0,2
1529131694,1,0
1529150912,0,1
1529172092,0,37
1529177772,25,0
1529179714,33,54
1529181620,94,38
1529183540,44,42
1529185471,10,109
1529187368,0,32
1529219534,0,1
1529239691,8,0
1529241622,25,0
1529243529,2,0
1529245452,7,0
1529262735,0,8
1529264665,0,33
1529266570,0,43
1529268492,0,133
1529270424,0,222
1529280256,1,0
1529282209,2,0
1529326464,0,34
1529330302,0,3
1529332239,0,12
1529366554,1,1
1529368578,0,2
1529374353,1,0
1529387772,1,0
1529405062,1,0
1529414902,3,0
1529421760,23,0
1529423782,3,0
1529428827,36,0
1529430737,17,0
1529436493,51,0
1529439375,182,0
1529447077,1,0
1529449022,1,0
1529452847,0,1
1529460514,0,1
1529473935,0,1
1529483557,1,0
1529491224,0,1
1529501060,0,3
1529506889,0,1
1529508758,0,25
1529512836,1,0
1529514750,0,4
1529516660,1,49
1529524579,0,221
1529526498,0,12
1529534198,0,1
1529536214,0,1
1529539944,1,0
1529543797,1,0
1529549716,1,0
1529561294,1,0
1529563480,1,0
1529569235,0,1
1529581211,37,0
1529583153,13,0
1529585055,1,0
1529600916,0,1
1529602820,1,1
1529604744,4,0
1529606667,1,0
1529608587,1,0
1529610504,1,0
1529618179,133,0
1529621729,187,0
1529637144,0,1
1529639061,1,0
1529648658,0,2
1529650592,2,0
1529660679,1,0
1529668356,0,52
1529670260,0,1
1529672188,1,0
1529679963,1,0
1529681788,2,0
1529689454,1,1
1529691394,0,4
1529693299,0,1
1529695226,0,1
1529697133,1,1
1529700970,50,0
1529704869,0,141
1529706738,0,176
1529708676,0,3
1529726178,0,1
1529730087,1,0
1529737709,0,2
1529747312,0,1
1529749217,1,0
1529756901,1,0
1529758869,0,1
1529764826,0,1
1529768666,0,2
1529770836,1,0
1529776594,0,1
1529784267,1,1
1529786436,0,8
1529788348,0,42
1529798486,1,0
1529800358,19,0
1529802260,11,0
1529813796,3,0
1529817631,0,1
1529819554,7,0
1529821470,4,0
1529833003,1,0
1529834900,0,1
1529840656,1,0
1529842590,0,1
1529857958,1,1
1529868026,4,0
1529869957,31,1
1529871811,20,0
1529879535,1,0
1529885319,0,1
1529887229,1,14
1529889138,0,1
1529896819,2,0
1529898742,2,1
1529900663,0,2
1529906505,0,8
1529908339,0,1
1529919871,0,1
1529925630,0,1
1529939065,1,0
1529940972,1,0
1529944827,0,1
1529946742,1,0
1529954426,0,4
1529956337,0,46
1529958681,0,22
1529962584,12,0
1529964491,4,0
1529966408,0,1
1529974343,1,1
1529982287,0,2
1529984182,0,1
1529986127,0,1
1530003245,1,0
1530021387,2,0
1530027137,0,2
1530030975,2,0
1530032920,0,1
1530048255,2,6
1530050186,0,10
1530052340,1,0
1530056188,5,0
1530058108,24,0
1530060031,0,1
1530061944,22,0
1530063875,39,0
1530065786,15,0
1530088820,0,1
1530098419,1,0
1530100342,1,0
1530106096,0,2
1530117616,0,2
1530133305,0,2
1530139443,0,1
1530143301,0,29
1530145234,1,0
1530149070,1,53
1530150977,0,23
1530166345,1,0
1530185796,0,2
1530195396,1,0
1530222970,45,0
1530233457,0,1
1530239479,2,0
1530251546,11,0
1530254661,0,1
1530258509,35,0
1530260420,70,0
1530262370,116,0
1530264267,1,0
1530266192,1,0
1530275802,1,0
1530281543,0,1
1530308653,0,10
1530314423,1,0
1530324051,1,0
1530325957,0,2
1530337712,0,47
1530345378,0,37
1530347312,0,94
1530349282,0,91
1530353077,0,1
1530357142,1,0
1530360986,1,1
1530364971,1,0
1530382575,1,0
1530400649,0,1
1530404756,1,0
1530410552,0,1
1530414679,1,0
1530416663,1,0
1530420510,1,0
1530441613,1,0
1530443551,0,1
1530447531,0,1
1530451476,33175,0
1530455293,0,33176
1530470717,0,1
1530491794,7,1
1530493741,29,0
1530495618,6,0
1530497612,4,0
1530501391,0,1
1530503298,0,1
1530507398,0,1
1530521724,1,0
